variable,x,y
bio_17,-36.5,0.0
bio_17,-34.903999999999996,0.0
bio_17,-33.308,0.0
bio_17,-31.712,0.0
bio_17,-30.116,0.0
bio_17,-28.52,0.0
bio_17,-26.924,0.0
bio_17,-25.328,0.0
bio_17,-23.732,0.0
bio_17,-22.136,0.0
bio_17,-20.54,0.0
bio_17,-18.944,0.0
bio_17,-17.348,0.0
bio_17,-15.751999999999999,0.0
bio_17,-14.155999999999999,0.0
bio_17,-12.559999999999999,0.0
bio_17,-10.963999999999999,0.0
bio_17,-9.367999999999999,0.0
bio_17,-7.7719999999999985,0.0
bio_17,-6.175999999999998,0.0
bio_17,-4.579999999999998,0.0
bio_17,-2.9840000000000018,0.0
bio_17,-1.3879999999999981,0.0
bio_17,0.2079999999999984,0.0
bio_17,1.804000000000002,0.0
bio_17,3.3999999999999986,0.0
bio_17,4.996000000000002,0.0
bio_17,6.591999999999999,0.0
bio_17,8.188000000000002,0.0
bio_17,9.783999999999999,0.0
bio_17,11.380000000000003,0.0
bio_17,12.975999999999999,0.0
bio_17,14.572000000000003,0.0
bio_17,16.168,0.0
bio_17,17.764000000000003,0.0
bio_17,19.36,0.0
bio_17,20.956000000000003,0.0
bio_17,22.552,0.0
bio_17,24.148000000000003,0.0
bio_17,25.744,0.0
bio_17,27.340000000000003,0.0
bio_17,28.936000000000007,0.0
bio_17,30.531999999999996,0.3845427334308624
bio_17,32.128,0.38656121492385864
bio_17,33.724000000000004,0.38858669996261597
bio_17,35.31999999999999,0.3906191289424896
bio_17,36.916,0.3926584720611572
bio_17,38.512,0.3947047293186188
bio_17,40.108000000000004,0.3967578709125519
bio_17,41.70399999999999,0.39881789684295654
bio_17,43.3,0.4008847177028656
bio_17,44.896,0.40295839309692383
bio_17,46.492000000000004,0.40503883361816406
bio_17,48.087999999999994,0.4071260094642639
bio_17,49.684,0.4092199206352234
bio_17,51.28,0.4113205671310425
bio_17,52.876000000000005,0.41342785954475403
bio_17,54.471999999999994,0.41554179787635803
bio_17,56.068,0.4176623523235321
bio_17,57.664,0.41978946328163147
bio_17,59.260000000000005,0.42192313075065613
bio_17,60.855999999999995,0.4240633249282837
bio_17,62.452,0.4262100160121918
bio_17,64.048,0.4283631145954132
bio_17,65.644,0.4305226504802704
bio_17,67.24,0.43268853425979614
bio_17,68.836,0.43486079573631287
bio_17,70.432,0.437039315700531
bio_17,72.028,0.43922412395477295
bio_17,73.624,0.44141513109207153
bio_17,75.22,0.44361233711242676
bio_17,76.816,0.44581568241119385
bio_17,78.412,0.4480251371860504
bio_17,80.008,0.4502406120300293
bio_17,81.604,0.4524621069431305
bio_17,83.2,0.4546895921230316
bio_17,84.796,0.4569229781627655
bio_17,86.392,0.45916226506233215
bio_17,87.988,0.461407333612442
bio_17,89.584,0.4636582136154175
bio_17,91.18,0.46591484546661377
bio_17,92.77600000000001,0.46817710995674133
bio_17,94.37200000000001,0.47044503688812256
bio_17,95.96799999999999,0.4727185368537903
bio_17,97.564,0.4749975800514221
bio_17,99.16,0.4772820770740509
bio_17,100.756,0.47957196831703186
bio_17,102.352,0.481867253780365
bio_17,103.94800000000001,0.48416784405708313
bio_17,105.54400000000001,0.4864737093448639
bio_17,107.13999999999999,0.4887847304344177
bio_17,108.73599999999999,0.49110090732574463
bio_17,110.332,0.49342215061187744
bio_17,111.928,0.4957484304904938
bio_17,113.524,0.4980796277523041
bio_17,115.12,0.5004157423973083
bio_17,116.71600000000001,0.502756655216217
bio_17,118.31200000000001,0.5051023364067078
bio_17,119.90799999999999,0.5074527263641357
bio_17,121.50399999999999,0.5098077654838562
bio_17,123.1,0.5121673345565796
bio_17,124.696,0.5145314335823059
bio_17,126.292,0.5168999433517456
bio_17,127.888,0.5192728042602539
bio_17,129.484,0.521649956703186
bio_17,131.08,0.5240313410758972
bio_17,132.676,0.5264168381690979
bio_17,134.272,0.5288063883781433
bio_17,135.868,0.5311999917030334
bio_17,137.464,0.533597469329834
bio_17,139.06,0.5359987616539001
bio_17,140.656,0.5384038686752319
bio_17,142.252,0.540812611579895
bio_17,143.848,0.5432250499725342
bio_17,145.444,0.5456408858299255
bio_17,147.04,0.5480602383613586
bio_17,148.636,0.550482988357544
bio_17,150.232,0.5529089570045471
bio_17,151.828,0.5553381443023682
bio_17,153.424,0.5577703714370728
bio_17,155.02,0.5602056980133057
bio_17,156.616,0.5626439452171326
bio_17,158.212,0.5650850534439087
bio_17,159.808,0.5675288438796997
bio_17,161.404,0.5699753761291504
bio_17,163.0,0.5724244713783264
bio_17,164.596,0.5748760104179382
bio_17,166.192,0.5773299932479858
bio_17,167.788,0.5797862410545349
bio_17,169.384,0.5822447538375854
bio_17,170.98,0.5847052931785583
bio_17,172.576,0.5871679186820984
bio_17,174.172,0.5896323919296265
bio_17,175.768,0.5920987129211426
bio_17,177.364,0.5945667624473572
bio_17,178.96,0.5970364212989807
bio_17,180.556,0.5995076298713684
bio_17,182.152,0.6019802093505859
bio_17,183.748,0.6044541001319885
bio_17,185.344,0.6069292426109314
bio_17,186.94,0.6094054579734802
bio_17,188.536,0.6118826866149902
bio_17,190.132,0.6143608093261719
bio_17,191.728,0.6168397068977356
bio_17,193.324,0.6193193197250366
bio_17,194.92,0.6217994689941406
bio_17,196.516,0.6242800951004028
