X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.368611,6.438056,train,4.379599081487623E-4,28.52188932453512,0.35686224151490153
-74.737583,5.667167,train,5.250593677927826E-4,32.20550940978892,0.4109117136684274
-74.737583,5.667167,train,5.250593677927826E-4,32.20550940978892,0.4109117136684274
-74.591222,6.190222,train,0.0014702135696257653,54.35813607652873,0.7727602183791198
-74.909722,5.559361,train,0.008665152435264492,92.26401753050051,0.9998388448568
-74.859417,5.545194,train,0.002427119844003629,67.01770507106302,0.913374763768726
-74.76675,5.676306,train,9.910321070489942E-4,45.5082248538837,0.6316818517767007
-74.777222,5.689444,train,0.0016972665567585527,58.31177986342251,0.8192398124888329
-74.668706,5.574697,train,0.0027812165720985846,72.02387952154758,0.9393744720478077
-74.859417,5.545194,train,0.002427119844003629,67.01770507106302,0.913374763768726
-74.406389,6.273889,train,0.0014281395399786353,52.32995270358674,0.7629170860882694
-74.737889,5.684417,train,2.974883963471726E-4,21.827705693683352,0.2590503622331435
-74.777528,5.638694,train,0.001971409053344437,61.787448160723486,0.8628770892153683
-74.223111,5.967972,train,6.179452414974541E-4,35.683864309344145,0.46355643409246683
-74.777222,5.689444,train,0.0016972665567585527,58.31177986342251,0.8192398124888329
-74.909722,5.559361,train,0.008665152435264492,92.26401753050051,0.9998388448568
-74.777222,5.689444,train,0.0016972665567585527,58.31177986342251,0.8192398124888329
-74.900639,5.568667,train,1.5233073212375824E-4,13.396625723045837,0.14232152379675822
-74.668706,5.574697,train,0.0027812165720985846,72.02387952154758,0.9393744720478077
-74.909722,5.559361,train,0.008665152435264492,92.26401753050051,0.9998388448568
-74.816917,4.42425,train,1.271460398563867E-4,11.699355917812781,0.1202730323089386
