X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.473444,6.262694,train,0.0012992733543229556,78.82387929410208,0.9569811327698992
-74.737583,5.667167,train,4.693921384125479E-4,48.63700271370903,0.679093780741008
-74.223111,5.967972,train,5.776677813580095E-4,54.294629629072936,0.7531043886692328
-74.368611,6.438056,train,3.326031752182367E-4,40.00374528282972,0.5530817828796392
-74.909722,5.559361,train,0.0036457672971644864,97.01394746228908,0.9998534315542223
-74.900639,5.568667,train,2.356840182316098E-4,31.261428531650836,0.4348677121930902
-74.859417,5.545194,train,0.0012131736067850726,77.37706205115795,0.9470088758299147
-74.885833,5.407444,train,0.0013159589174505314,79.34660283503281,0.9586845859988417
-74.668706,5.574697,train,0.0013702943490993557,80.93625968694339,0.9637780425203581
-74.909722,5.559361,train,0.0036457672971644864,97.01394746228908,0.9998534315542223
-74.777528,5.638694,train,0.0010793437684743705,73.5267674027632,0.926727470663417
-74.473444,6.262694,train,0.0012992733543229556,78.82387929410208,0.9569811327698992
-74.473444,6.262694,train,0.0012992733543229556,78.82387929410208,0.9569811327698992
-74.368611,6.438056,train,3.326031752182367E-4,40.00374528282972,0.5530817828796392
-74.909722,5.559361,train,0.0036457672971644864,97.01394746228908,0.9998534315542223
-74.777222,5.689444,train,9.895574445496634E-4,71.3131902325835,0.9089327502298487
-74.223111,5.967972,train,5.776677813580095E-4,54.294629629072936,0.7531043886692328
-74.591222,6.190222,train,0.0010513920962045478,72.9357852989575,0.9215964543051354
-74.737889,5.684417,train,3.417351124439423E-4,40.9080654121616,0.5628557849925556
-74.900639,5.568667,train,2.356840182316098E-4,31.261428531650836,0.4348677121930902
-74.323667,6.515028,train,4.8462518162687253E-4,49.40985132840188,0.6907150620261469
