Predictor variable,Categorical,Sample average
bio_1,false,27.158134914579847
bio_12,false,2398.0476190476193
bio_14,false,80.52380952380952
bio_15,false,38.652367818923224
bio_3,false,87.30724262055897
bio_4,false,37.78680728730701
bio_7,false,11.619047074090867
