Predictor variable,Categorical,Sample average
bio_1,false,26.856746128627233
bio_12,false,2343.190476190476
bio_14,false,70.42857142857143
bio_15,false,39.99759783063616
bio_3,false,87.34612056187221
bio_4,false,38.55497523716518
bio_7,false,11.504761196318126
