Predictor variable,Categorical,Sample average
bio_1,false,27.052777880714054
bio_12,false,2492.3809523809523
bio_14,false,78.52380952380952
bio_15,false,39.045967283703035
bio_3,false,87.97284734816779
bio_4,false,35.71719878060477
bio_7,false,11.319047473725819
