X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.591222,6.190222,train,0.0017661272472014953,84.6168089616924,0.9685042760020243
-74.294444,6.048889,train,4.5962494788753713E-4,39.6057498809589,0.5933898656556327
-74.885833,5.407444,train,0.0014395537311721967,77.76327087026645,0.9403048592118151
-74.294444,6.048889,train,4.5962494788753713E-4,39.6057498809589,0.5933898656556327
-74.368611,6.438056,train,5.278518441767178E-4,43.916650077554024,0.6442339786983461
-74.368611,6.438056,train,5.278518441767178E-4,43.916650077554024,0.6442339786983461
-74.591222,6.190222,train,0.0017661272472014953,84.6168089616924,0.9685042760020243
-74.294444,6.048889,train,4.5962494788753713E-4,39.6057498809589,0.5933898656556327
-74.859417,5.545194,train,0.0015051892029821707,79.37864663800738,0.9475036930496344
-74.885833,5.407444,train,0.0014395537311721967,77.76327087026645,0.9403048592118151
-74.737889,5.684417,train,4.411535185770821E-4,38.15252877795723,0.5784155691586188
-74.294444,6.048889,train,4.5962494788753713E-4,39.6057498809589,0.5933898656556327
-74.294444,6.048889,train,4.5962494788753713E-4,39.6057498809589,0.5933898656556327
-74.816917,4.42425,train,1.5499131189883116E-4,17.60154780614165,0.26173891892914913
-74.406389,6.273889,train,0.0014599241149113405,78.44097530142861,0.9426388402493573
-74.223111,5.967972,train,7.239711997954638E-4,54.30390920501858,0.7576723206505371
-74.294444,6.048889,train,4.5962494788753713E-4,39.6057498809589,0.5933898656556327
-74.777528,5.638694,train,0.0016653622269821387,82.3948474269598,0.9616352222725262
-74.591222,6.190222,train,0.0017661272472014953,84.6168089616924,0.9685042760020243
-74.854444,5.322778,train,8.050841344429979E-4,58.08428252885584,0.7932563320410533
-74.737889,5.684417,train,4.411535185770821E-4,38.15252877795723,0.5784155691586188
