X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.777222,5.689444,train,0.0014964378927920603,78.8029637926217,0.9442899370080567
-74.103194,6.515417,train,4.794307437551868E-4,41.321628978815454,0.6035206521806553
-74.737583,5.667167,train,6.698703394125547E-4,52.0646456919944,0.7254473446567343
-74.473444,6.262694,train,0.0017356985461225076,82.39292304651164,0.9648904709140127
-74.473444,6.262694,train,0.0017356985461225076,82.39292304651164,0.9648904709140127
-74.223111,5.967972,train,6.083645339406968E-4,48.710515668737,0.6908497330787069
-74.854444,5.322778,train,8.438238448948535E-4,60.35102663144,0.8037332928483054
-74.406389,6.273889,train,0.0013760253073519051,76.36138012067889,0.9297180938359119
-74.351933,6.471417,train,0.0014012413405421302,76.54382148750737,0.9330560044099676
-74.294444,6.048889,train,3.814999484607258E-4,34.04524201028519,0.521050261718203
-74.737583,5.667167,train,6.698703394125547E-4,52.0646456919944,0.7254473446567343
-74.777528,5.638694,train,0.0017058305491606488,81.53242555090422,0.9628074965703154
-74.294444,6.048889,train,3.814999484607258E-4,34.04524201028519,0.521050261718203
-74.368611,6.438056,train,4.555077896274054E-4,39.49984485165155,0.5847890220264871
-74.900639,5.568667,train,1.1678009670782475E-4,13.31699477187135,0.20175856366162237
-74.737889,5.684417,train,4.476732616131543E-4,38.504497748524855,0.5784642320378559
-74.777528,5.638694,train,0.0017058305491606488,81.53242555090422,0.9628074965703154
-74.76675,5.676306,train,0.0010556591545050208,68.82561865686941,0.8695868541727239
-74.816917,4.42425,train,1.9789658569771266E-4,20.695632054801376,0.31741637686174384
-74.859417,5.545194,train,0.0014037881652852549,76.7819521053672,0.9333841914831793
-74.816917,4.42425,train,1.9789658569771266E-4,20.695632054801376,0.31741637686174384
