Predictor variable,Categorical,Sample average
bio_1,false,27.07162702651251
bio_12,false,2487.904761904762
bio_14,false,75.9047619047619
bio_15,false,40.795940580822176
bio_3,false,87.50321706136067
bio_4,false,36.491542180379234
bio_7,false,11.557142802647181
