Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.83593E-12,0.000000001,0.000000005,0.999002096,0,0
5.70416E-12,0.000000003,0.00000001,0.998602934,0,0
1.66057E-11,0.000000011,0.000000029,0.997904401,0,0
2.63648E-11,0.000000025,0.000000046,0.997205868,0,0
7.87827E-11,0.000000105,0.000000138,0.995908592,0,0
1.96666E-10,0.000000268,0.000000346,0.994711107,0,0
4.29824E-10,0.000001024,0.000000756,0.992216346,0,0
7.36099E-10,0.000002512,0.000001294,0.989621794,0,0
1.68334E-9,0.000010105,0.000002959,0.982935835,0,0
2.86827E-9,0.000025261,0.000005042,0.976349666,0,0
4.49665E-9,0.000050193,0.000007905,0.969563916,0,0
7.78403E-9,0.000100118,0.000013683,0.96148089,0,0
1.35466E-8,0.000250901,0.000023813,0.947210857,0,0
2.20493E-8,0.000502061,0.000038759,0.932741243,0,0
3.75438E-8,0.001002777,0.000065995,0.915577288,0,0
7.44494E-8,0.0025024,0.000130864,0.888134917,0,0
1.25757E-7,0.005003392,0.000221041,0.862588564,0,0
2.19834E-7,0.010003467,0.000386366,0.833250175,0,0
4.39629E-7,0.025002173,0.000772514,0.787246782,0,0
7.61353E-7,0.050056669,0.001337467,0.745235006,0,0
1.27428E-6,0.10008339,0.002237515,0.694840834,0,0
2.23179E-6,0.200106759,0.003915521,0.636463427,0,0
3.0024E-6,0.300191791,0.005263933,0.598044107,0,0
3.86533E-6,0.400218584,0.00677173,0.568805508,0,0
4.66246E-6,0.500127526,0.008162521,0.545254965,0,0
5.44139E-6,0.600000791,0.009519675,0.525596248,0,0
6.22545E-6,0.700211195,0.010883894,0.508432292,0,0
6.56522E-6,0.750274375,0.011474483,0.500648638,0,0
6.88216E-6,0.800637192,0.012025075,0.493164355,0,0
7.61406E-6,0.900746242,0.013295374,0.479393274,0,0
8.41721E-6,1.000449114,0.014687458,0.466919469,0,0
9.18022E-6,1.100620226,0.016008157,0.455543359,0,0
9.8297E-6,1.200405897,0.017130935,0.445065363,0,0
1.06103E-5,1.300697972,0.018478759,0.4352859,0,0
1.13895E-5,1.400901609,0.019822236,0.42620497,0,0
1.20408E-5,1.500676036,0.020943696,0.417722782,0,0
1.42145E-5,1.75007116,0.024677714,0.398563018,0,0
1.63257E-5,2.000847796,0.028290681,0.382097595,0,0
1.85094E-5,2.250048431,0.032013498,0.367727772,0,0
2.0518E-5,2.500288699,0.035425429,0.354954595,0,0
2.25405E-5,2.750671472,0.038848637,0.343378904,0,0
2.44492E-5,3.000614442,0.042068169,0.332801118,0,0
2.65713E-5,3.252651196,0.045634932,0.322921864,0,0
2.87805E-5,3.501783024,0.049333984,0.313940724,0,0
3.05325E-5,3.750948743,0.05225739,0.305558328,0,0
3.29784E-5,4.002386297,0.056323441,0.297674883,0,0
3.51415E-5,4.251328392,0.059904965,0.290390181,0,0
3.72897E-5,4.50125754,0.063448299,0.28350464,0,0
3.95973E-5,4.750881613,0.06723968,0.277018262,0,0
