Predictor variable,Categorical,Sample average
bio_1,false,27.155158724103654
bio_12,false,2434.7619047619046
bio_14,false,71.28571428571429
bio_15,false,40.86490122477213
bio_3,false,87.8787834530785
bio_4,false,36.731561933244976
bio_7,false,11.480951944986979
