"Model","Mean_AUC_ratio","pval_pROC","Omission_rate_at_5%","AICc","delta_AICc","W_AICc","num_parameters"
"M_4_F_q_Set_1",1.95374170375579,0,0,448.228702077454,0,0.190623306226281,4
"M_2_F_lq_Set_1",1.95570558257045,0,0,449.188524557353,0.959822479899742,0.117965006099183,7
"M_5_F_lq_Set_1",1.94957356475728,0,0,449.337247622441,1.10854554498735,0.10951116302105,4
"M_3_F_l_Set_1",1.93616776769755,0,0,449.480618465256,1.25191638780251,0.101935582336086,4
"M_3_F_lq_Set_1",1.94649949104453,0,0,450.184738593076,1.95603651562271,0.0716849629705696,6
