X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.223111,5.967972,train,5.24943331068584E-4,55.1371867531259,0.7430514147404013
-74.737889,5.684417,train,3.902943906395271E-4,44.69839066184923,0.6358990853823927
-74.351933,6.471417,train,7.237697677212873E-4,65.53156168672149,0.8464248934792052
-74.103194,6.515417,train,3.501192490601381E-4,41.42951936403958,0.5959941824164376
-74.885833,5.407444,train,0.0013369312350002306,86.03740413280516,0.9685956267351373
-74.351933,6.471417,train,7.237697677212873E-4,65.53156168672149,0.8464248934792052
-74.909722,5.559361,train,0.0030038722290737243,98.06268241819805,0.9995802647468074
-74.885833,5.407444,train,0.0013369312350002306,86.03740413280516,0.9685956267351373
-74.591222,6.190222,train,9.288962600184544E-4,74.3161100745682,0.9096948023870423
-74.777222,5.689444,train,0.00107017709097297,79.29913684103543,0.9373557117387259
-74.816917,4.42425,train,2.5144324282850753E-4,31.267260160574015,0.4784192790168589
-74.909722,5.559361,train,0.0030038722290737243,98.06268241819805,0.9995802647468074
-74.737889,5.684417,train,3.902943906395271E-4,44.69839066184923,0.6358990853823927
-74.777528,5.638694,train,0.001220326409254604,82.83918847300085,0.9575302164975776
-74.777528,5.638694,train,0.001220326409254604,82.83918847300085,0.9575302164975776
-74.909722,5.559361,train,0.0030038722290737243,98.06268241819805,0.9995802647468074
-74.737889,5.684417,train,3.902943906395271E-4,44.69839066184923,0.6358990853823927
-74.885833,5.407444,train,0.0013369312350002306,86.03740413280516,0.9685956267351373
-74.816917,4.42425,train,2.5144324282850753E-4,31.267260160574015,0.4784192790168589
-74.294444,6.048889,train,3.6883486997213265E-4,42.77537244586789,0.6151007427348962
-74.909722,5.559361,train,0.0030038722290737243,98.06268241819805,0.9995802647468074
