Predictor variable,Categorical,Sample average
bio_1,false,26.90615090869722
bio_12,false,2435.0
bio_14,false,78.80952380952381
bio_15,false,40.5361693246024
bio_3,false,87.29430171421596
bio_4,false,37.0939998626709
bio_7,false,11.57142820812407
